NAME,ADDRESS,ZIPCODE,CITY,STATE,COUNTRY,result_num,osm_id,display_na,category,type,lat,long
Lumen,1250 Poydras St,70113,New Orleans,Louisiana,USA,0,331125060,"Hyatt House New Orleans/Downtown, 1250, Poydras Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70113, United States",tourism,hotel,29.9504324,-90.07694882
Unknown Company,250 Marquette Avenue,55401,Minneapolis,Minnesota,USA,0,636154176,"250, Marquette Avenue South, Minneapolis, Hennepin County, Minnesota, 55401, United States",place,house,44.98072192,-93.26735737
Reese Data Center,9924 Reese Blvd.,79416,Lubbock,Texas,USA,0,21092842,"9924, North Reese Boulevard, Reese Technology Center, Reese Center, Lubbock County, Texas, 79416, United States",place,house,33.59392849,-102.0321658
EdgeConneX,6875 Shady Oak Rd,55344,Eden Prairie,Minnesota,USA,0,762552654,"6875, Shady Oak Road, Eden Prairie, Hennepin County, Minnesota, 55344, United States",place,house,44.87909243,-93.40507564
CyrusOne Data Centers,2335 South Ellis St,85286,Chandler,Arizona,USA,0,781370600,"CyrusOne PHX6, 2335, South Ellis Street, Continuum, Chandler, Maricopa County, Arizona, 85286, United States",building,yes,33.26765795,-111.8825104
Amazon AWS,3200 Beach Access Rd,97882,Umatilla,Oregon,USA,0,5706389,"Beach Access Road, Umatilla, Umatilla County, Oregon, 97882, United States",highway,tertiary,45.9192293,-119.2657392
SupraNet Communications,8000 Excelsior Drive,53717,Madison,Wisconsin,USA,0,37778218,"8000, Excelsior Drive, Old Sauk Trails Park, Madison, Dane County, Wisconsin, 53717, United States",place,house,43.075033,-89.525037
CoreSite,2901 Coronado Drive,95054,Santa Clara,California,USA,0,54173383,"CoreSite, 2901, Coronado Drive, Santa Clara, Santa Clara County, California, 95054, United States",building,commercial,37.3750707,-121.9717141
Cisco Systems,2260 Chelsea Blvd,75013,Allen,Texas,USA,0,373913881,"2260, Chelsea Boulevard, Cottonwood Creek, Allen, Collin County, Texas, 75003, United States",building,industrial,33.13589335,-96.66096508
NTT Global Data Centers,4050 NE Evergreen Road,97124,Hillsboro,Oregon,USA,0,52059176,"NTT RagingWire Data Center, 4050, Northeast Evergreen Road, North Hillsboro, Hillsboro, Washington County, Oregon, 97124, United States",building,industrial,45.54955855,-122.9373872
Stubblebine Company,60 Codman Hill Rd,1719,Boxborough,Massachusetts,USA,0,212166065,"60, Codman Hill Road, Boxborough, Middlesex County, Massachusetts, 01719, United States",building,yes,42.4850377,-71.5482139
Ark Data Centers,2653 S. Victory View Way,83709,Boise,Idaho,USA,0,1017904735,"2653, South Victory View Way, Victory Business Center, Boise, Ada County, Idaho, 83709, United States",building,yes,43.580025,-116.2908782
DC BLOX Inc.,Sheraton Ct,27021,King,North Carolina,USA,0,16773637,"Sheraton Court, King, Stokes County, North Carolina, 27050, United States",highway,residential,36.262797,-80.379689
"Atlantech Online, Inc.",1201 Seven Locks Road,20854,Rockville,Maryland,USA,0,92810722,"1201, Seven Locks Road, Potomac Springs, Rockville, Montgomery County, Maryland, 20854, United States",building,yes,39.06421855,-77.16002134
CyrusOne Data Centers,14719 Omicron Dr.,78245,San Antonio,Texas,USA,0,663646925,"Texas Research and Technology Foundation, 14785, Omicron Drive, San Antonio, Bexar County, Texas, 78245, United States",office,research,29.42012525,-98.78948809
Digital Realty,113 North Myers Street,28202,Charlotte,North Carolina,USA,0,16714848,"113, North Myers Street, First Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28202, United States",place,house,35.22145202,-80.83592112
Loop Internet,46 E Liberty St,18706,Hanover,Pennsylvania,USA,0,10667543,"46, East Liberty Street, Newtown, Hanover Township, Luzerne County, Pennsylvania, 18706, United States",place,house,41.22107244,-75.89489349
Corserva,8251 Presidents Drive,32809,Orlando,Florida,USA,0,157849464,"8251, Presidents Drive, Orlando Central Park, Orange County, Florida, 32809, United States",place,house,28.44673237,-81.41455263
Core Scientific,5601 11th Ave S,58201,Grand Forks,North Dakota,USA,0,9674132,"5601, 11th Avenue South, Grand Forks, Grand Forks County, North Dakota, 58201, United States",place,house,47.911073,-97.110783
SBA Edge,603 Discovery Drive,60185,West Chicago,Illinois,USA,0,343563142,"SBA Edge Data Center, 603, Discovery Drive, West Chicago, DuPage County, Illinois, 60185, United States",building,industrial,41.875931,-88.24896689
Apotech,1331 E Business Center Dr,60056,Mt Prospect,Illinois,USA,0,24083468,"East Business Center Drive, Kensingson Center, Mount Prospect, Wheeling Township, Cook County, Illinois, 60056, United States",highway,tertiary,42.0732512,-87.927687
Lumen,185 Berry Street,94107,San Francisco,California,USA,0,46264110,"China Basin - Berry Street Building, 185, Berry Street, South Beach, South of Market, San Francisco, California, 94107, United States",building,office,37.77645555,-122.3921108
DataBank,10605 W. 84th Terrace,66214,Kansas City,Kansas,USA,0,18511890,"West 84th Terrace, Napoleon Boone Heights, Kansas City, Jackson County, Missouri, 64114, United States",highway,residential,38.974977,-94.593406
Prime Data Centers,1517 Round Table,75247,Dallas,Texas,USA,0,617091084,"1517, Round Table Drive, Dallas, Dallas County, Texas, 75247, United States",place,house,32.83756409,-96.8793198
Amazon AWS,22630-22651 Dulles Summit Ct,20166,Sterling,Virginia,USA,0,299929061,"Amazon IAD-12, 22630, Dulles Summit Court, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,38.98872415,-77.44766185
CyrusOne Data Centers,2335 South Ellis St.,85286,Chandler,Arizona,USA,0,781370600,"CyrusOne PHX6, 2335, South Ellis Street, Continuum, Chandler, Maricopa County, Arizona, 85286, United States",building,yes,33.26765795,-111.8825104
Digital Realty,900 Quality Way,75081,Richardson,Texas,USA,0,597876721,"Digital Realty Dallas DFW17, 900, Quality Way, Digital Realty, Richardson, Dallas County, Texas, 75081, United States",building,data_center,32.9661783,-96.71321408
Windstream,110 W 7th St,74119,Tulsa,Oklahoma,USA,0,60965490,"Hillcrest Building, 110, West 7th Street, Oil Capital Historic District, Tulsa, Tulsa County, Oklahoma, 74119, United States",building,yes,36.1485791,-95.9906334
Midco,3251 32nd Ave S,58201,Grand Forks,North Dakota,USA,0,342349431,"3251, 32nd Avenue South, Grand Forks County, North Dakota, 58201, United States",place,house,47.88826282,-97.17170649
LightEdge,9725 Scranton Road,92121,San Diego,California,USA,0,594847119,"9725, Scranton Road, Sorrento Valley, San Diego, California, 92121, United States",place,house,32.89697127,-117.2026933
H5 Data Centers,2202 Liberty Ave,15222,Pittsburgh,Pennsylvania,USA,0,113306599,"2202, Liberty Avenue, Strip District, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",place,house,40.45185607,-79.98155616
LOGIX FIBER NETWORKS,307-309 West 7th St,76102,Fort Worth,Texas,USA,0,1158773782,"West 7th Street, Fort Worth, Tarrant County, Texas, 76107, United States",highway,secondary,32.750988,-97.344141
"Cogent Communications, Inc.",1400 E Presidio St,76102,Fort Worth,Texas,USA,0,10068533,"1400, East Presidio Street, Fort Worth, Tarrant County, Texas, 76102, United States",place,house,32.744962,-97.314708
Flexential,7100 Commerce Way,37027,Brentwood,Tennessee,USA,0,12112295055,"Flexential Nashville - Brentwood, 7100, Commerce Way, Mooreland Estates, Brentwood, Williamson County, Middle Tennessee, Tennessee, 37027, United States",place,house,35.9727294,-86.8084949
PointOne,2840 Roxbury Rd,23030,Charles City,Virginia,USA,0,20363911,"2840, Roxbury Road, Roxbury, Charles City County, Virginia, 23030, United States",place,house,37.4515662,-77.15787252
QTS Data Centers,4001 N 159th Ave,85305,Glendale,Arizona,USA,0,295048397,"North 159th Avenue, Glendale, Maricopa County, Arizona, 85379, United States",highway,residential,33.5801192,-112.4023953
Acehost,203 Marion St,33602,Tampa,Florida,USA,0,1186648867,"203, North Marion Street, Wilhelmina, Tampa, Hillsborough County, Florida, 33602, United States",place,house,27.94693727,-82.45556259
"New Wave Industries, Inc.",135 Day Street,6111,Newington,Connecticut,USA,0,9740464555,"135, Day Street, Newington Junction, Newington, Capitol Planning Region, Connecticut, 06111, United States",place,house,41.7197237,-72.7315246
DataBank,400 S. Akard,75202,Dallas,Texas,USA,0,30827429,"Rad Web Hosting, 400, South Akard Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75202, United States",building,commercial,32.77832055,-96.79850024
Datacate Inc.,2999 Gold Canal Dr.,95670,Rancho Cordova,California,USA,0,10530040,"2999, Gold Canal Drive, Rancho Cordova, Sacramento County, California, 95670, United States",place,house,38.59395212,-121.2684338
Centersquare,3015 Winona Avenue,91504,Burbank,California,USA,0,607989345,"3015, Winona Avenue, Burbank, California, 91504, United States",place,house,34.19932858,-118.3427633
Centersquare,45901 Nokes Blvd.,20166,Sterling,Virginia,USA,0,52094270,"Cyxtera Sterling IAD1-A, 45901, Nokes Boulevard, Sterling, Loudoun County, Virginia, 20166, United States",building,data_center,39.02329855,-77.41321595
DataBank,14944 Pony Express Road,84065,Bluffdale,Utah,USA,0,804760812,"14944, South Pony Express Road, Nash, Bluffdale, Salt Lake County, Utah, 84065, United States",place,house,40.48100987,-111.9029144
Whitelabelitsolutions,150 Atlantic Street,7601,Hackensack,New Jersey,USA,0,584512167,"150, Atlantic Street, Hackensack, Bergen County, New Jersey, 07601, United States",place,house,40.88279827,-74.0485451
Skybox Datacenters,2300 W Plano Pkwy,75075,Plano,Texas,USA,0,529395239,"West Plano Parkway, Plano, Collin County, Texas, 75075, United States",highway,secondary,33.008909,-96.714647
Edged Energy,2725 Bilter Rd,60502,Aurora,Illinois,USA,0,914517209,"Bilter Road, Aurora, Aurora Township, Kane County, Illinois, 60502, United States",highway,tertiary,41.8066392,-88.2799182
"Cogent Communications, Inc.",25 Broadway,10004,New York,New York,USA,0,278053478,"Cunard Building, 25, Broadway, Whitehall, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States",building,yes,40.70575415,-74.01398286
Sabey Data Center Properties LLC,4405 Grant Rd,98802,East Wenatchee,Washington,USA,0,12023679296,"4405, Grant Road, East Wenatchee, Douglas County, Washington, 98802, United States",place,house,47.4072906,-120.18949
VAZATA,9651 Hornbaker Road,20109,Manassas,Virginia,USA,0,224100721,"COPT Data Center, 9651, Hornbaker Road, Manassas, Prince William County, Virginia, 20109, United States",building,data_center,38.74728305,-77.53182645
Evocative Data Centers,250 Williams Street,30303,Atlanta,Georgia,USA,0,143771199,"Williams Street Northwest, Five Points, Atlanta, Fulton County, Georgia, 30332, United States",highway,tertiary,33.7588954,-84.3901267
Lumen,112 N. Myers Street,28202,Charlotte,North Carolina,USA,0,16714848,"112, North Myers Street, First Ward, Uptown, Charlotte, Mecklenburg County, North Carolina, 28202, United States",place,house,35.22132606,-80.83579064
Switch,1 Switch Way,30122,Lithia Springs,Georgia,USA,0,975064004,"Switch Data Center, 1, Switch Way, Lithia Springs, Douglas County, Georgia, 30122, United States",building,yes,33.75502515,-84.5872685
Lumen,135 N. 6th Avenue,85701,Tucson,Arizona,USA,0,1274171120,"CenturyLink, 135, North 6th Avenue, Pie Allen, Tucson, Pima County, Arizona, 85701, United States",building,yes,32.2240846,-110.9689077
PCM,7000 Souder Road,43054,New Albany,Ohio,USA,0,678036576,"Souder Road, New Albany, Plain Township, Franklin County, Ohio, 43054, United States",highway,residential,40.1024397,-82.8074057
ColoCrossing,325 Delaware Ave,14202,Buffalo,New York,USA,0,446466037,"325, Delaware Avenue, Theatre District, Buffalo, Erie County, New York, 14202, United States",building,yes,42.89302435,-78.87529705
Gotspace Data Partners,Tankwood Rd,6492,Wallingford,Connecticut,USA,0,17227093,"Tankwood Road, Wallingford, South Central Connecticut Planning Region, 06492, United States",highway,residential,41.4986418,-72.7826734
Consolidated Communications,400 S Akard St,75202,Dallas,Texas,USA,0,30827429,"Rad Web Hosting, 400, South Akard Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75202, United States",building,commercial,32.77832055,-96.79850024
Equinix,2323 Bryan St,75201,Dallas,Texas,USA,0,927162002,"2323, Bryan Street, Downtown PID, Dallas, Dallas County, Texas, 75201, United States",place,house,32.78697608,-96.79400535
Amazon AWS,3250 Beach Access Rd,97882,Umatilla,Oregon,USA,0,5706389,"Beach Access Road, Umatilla, Umatilla County, Oregon, 97882, United States",highway,tertiary,45.9192293,-119.2657392
Synoptek,350 East Cermak Road,60616,Chicago,Illinois,USA,0,10910879064,"Digital Realty ORD10, 350, East Cermak Road, Near South Side, Chicago, Cook County, Illinois, 60616, United States",place,house,41.8533507,-87.6183067
Unknown Company,80 State Street,12207,Albany,New York,USA,0,8399549627,"80, State Street, Downtown, City of Albany, Albany County, New York, 12207, United States",place,house,42.6493807,-73.7524878
STACK INFRASTRUCTURE,3145 NE Brookwood Pkwy,97124,Hillsboro,Oregon,USA,0,471691757,"Comcast, 3145, Northeast Brookwood Parkway, Hillsboro, Washington County, Oregon, 97124, United States",office,company,45.5493693,-122.9278189
Centersquare,7135 S Decatur Boulevard,89118,Las Vegas,Nevada,USA,0,172739953,"Switch Las Vegas 7, 7135, South Decatur Boulevard, Enterprise, Clark County, Nevada, 89118, United States",building,yes,36.06011615,-115.2101941
Lunavi,1 Ramland Rd,10962,Orangeburg,New York,USA,0,8788963998,"1, Ramland Road, Orangeburg, Town of Orangetown, Rockland County, New York, 10962, United States",place,house,41.0343477,-73.9757593
Lumen,7003 Presidents Dr,32809,Oak Ridge,Florida,USA,0,157849451,"7003, Presidents Drive, Orlando Central Park, Oak Ridge, Orange County, Florida, 32809, United States",place,house,28.46401067,-81.41886663
"Cogent Communications, Inc.",4200 W 40th St,60632,Chicago,Illinois,USA,0,162162521,"4200, West 40th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,industrial,41.82002285,-87.72900642
SoftLayer,400 Akard St,75202,Dallas,Texas,USA,0,30827429,"Rad Web Hosting, 400, South Akard Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75202, United States",building,commercial,32.77832055,-96.79850024
Digital Realty,3015 Winona Avenue,91504,Burbank,California,USA,0,607989345,"3015, Winona Avenue, Burbank, California, 91504, United States",place,house,34.19932858,-118.3427633
Google,708 Lynhaven Dr,28645,Lenoir,North Carolina,USA,0,186514648,"708, Lynhaven Drive, Google Data Center, Lenoir, Caldwell County, North Carolina, 28645, United States",place,house,35.90022,-81.546837
Meta,East 1000 North,84005,Eagle Mountain,Utah,USA,0,1024052053,"North 1000 East Street, Eagle Mountain, Utah County, Utah, 84005, United States",highway,track,40.287135,-112.027772
Equinix,1990 North Stemmons Freeway,75207,Dallas,Texas,USA,0,681805620,"1990, North Stemmons Freeway, Dallas, Dallas County, Texas, 75207, United States",place,house,32.79931213,-96.8210604
"Cogent Communications, Inc.",114 W 10th St,82007,Cheyenne,Wyoming,USA,0,15737654,"114, West 10th Street, Cheyenne, Laramie County, Wyoming, 82007, United States",place,house,41.12781014,-104.8110116
Amazon AWS,14237 Dumfries Rd,20112,Manassas,Virginia,USA,0,677702415,"Dumfries Road, Manassas, Virginia, 22110, United States",highway,primary,38.7378005,-77.4726526
"Cogent Communications, Inc.",2511 E Grauwyler Rd,75061,Irving,Texas,USA,0,655230121,"2511, East Grauwyler Road, Irving, Dallas County, Texas, 75061, United States",building,yes,32.8314469,-96.90694564
